"providerid","residentnum","residency","residencygu"
56079,0,FALSE,FALSE
56080,0,FALSE,FALSE
56082,0,FALSE,FALSE
56083,0,FALSE,FALSE
56084,0,FALSE,FALSE
56085,0,FALSE,FALSE
56086,0,FALSE,FALSE
56090,0,FALSE,FALSE
56091,0,FALSE,FALSE
56092,0,FALSE,FALSE
56094,0,FALSE,FALSE
56095,0,FALSE,FALSE
56096,0,FALSE,FALSE
56098,0,FALSE,FALSE
56100,0,FALSE,FALSE
56101,0,FALSE,FALSE
56103,0,FALSE,FALSE
56104,0,FALSE,FALSE
56105,0,FALSE,FALSE
56107,0,FALSE,FALSE
56109,0,FALSE,FALSE
56110,0,FALSE,FALSE
56111,0,FALSE,FALSE
56112,0,FALSE,FALSE
56113,0,FALSE,FALSE
56114,0,FALSE,FALSE
56115,0,FALSE,FALSE
56116,0,FALSE,FALSE
56117,0,FALSE,FALSE
56118,0,FALSE,FALSE
56119,0,FALSE,FALSE
56120,0,FALSE,FALSE
56121,0,FALSE,FALSE
56122,0,FALSE,FALSE
56123,0,FALSE,FALSE
56124,0,FALSE,FALSE
56125,0,FALSE,FALSE
56127,0,FALSE,FALSE
56128,0,FALSE,FALSE
56129,0,FALSE,FALSE
56132,0,FALSE,FALSE
56133,0,FALSE,FALSE
56136,0,FALSE,FALSE
56137,0,FALSE,FALSE
56138,0,FALSE,FALSE
56139,0,FALSE,FALSE
56141,0,FALSE,FALSE
56143,0,FALSE,FALSE
56144,0,FALSE,FALSE
56145,0,FALSE,FALSE
56147,0,FALSE,FALSE
56148,0,FALSE,FALSE
56149,0,FALSE,FALSE
56150,0,FALSE,FALSE
56151,0,FALSE,FALSE
56153,0,FALSE,FALSE
56155,0,FALSE,FALSE
56156,0,FALSE,FALSE
56157,0,FALSE,FALSE
56158,0,FALSE,FALSE
56159,0,FALSE,FALSE
56162,0,FALSE,FALSE
56163,0,FALSE,FALSE
56164,0,FALSE,FALSE
56166,0,FALSE,FALSE
56167,0,FALSE,FALSE
56168,0,FALSE,FALSE
56169,0,FALSE,FALSE
56170,0,FALSE,FALSE
56171,0,FALSE,FALSE
56173,0,FALSE,FALSE
56174,0,FALSE,FALSE
56176,0,FALSE,FALSE
56177,0,FALSE,FALSE
56178,0,FALSE,FALSE
56180,0,FALSE,FALSE
56182,0,FALSE,FALSE
56183,0,FALSE,FALSE
56185,0,FALSE,FALSE
56186,0,FALSE,FALSE
56188,0,FALSE,FALSE
56189,0,FALSE,FALSE
56190,0,FALSE,FALSE
56192,0,FALSE,FALSE
56193,0,FALSE,FALSE
56194,0,FALSE,FALSE
56195,0,FALSE,FALSE
56198,0,FALSE,FALSE
56200,0,FALSE,FALSE
56201,0,FALSE,FALSE
56202,0,FALSE,FALSE
56203,0,FALSE,FALSE
56205,0,FALSE,FALSE
56206,0,FALSE,FALSE
56207,0,FALSE,FALSE
56211,0,FALSE,FALSE
56212,0,FALSE,FALSE
56213,0,FALSE,FALSE
56214,0,FALSE,FALSE
56215,0,FALSE,FALSE
56216,0,FALSE,FALSE
56218,0,FALSE,FALSE
56219,0,FALSE,FALSE
56220,0,FALSE,FALSE
56221,0,FALSE,FALSE
56222,0,FALSE,FALSE
56225,0,FALSE,FALSE
56226,0,FALSE,FALSE
56228,0,FALSE,FALSE
56229,0,FALSE,FALSE
56231,0,FALSE,FALSE
56232,0,FALSE,FALSE
56234,0,FALSE,FALSE
56237,0,FALSE,FALSE
56238,0,FALSE,FALSE
56241,0,FALSE,FALSE
56242,0,FALSE,FALSE
56243,0,FALSE,FALSE
56244,0,FALSE,FALSE
56245,0,FALSE,FALSE
56246,0,FALSE,FALSE
56247,0,FALSE,FALSE
56249,0,FALSE,FALSE
56250,0,FALSE,FALSE
56252,0,FALSE,FALSE
56253,0,FALSE,FALSE
56255,0,FALSE,FALSE
56258,0,FALSE,FALSE
56259,0,FALSE,FALSE
56260,0,FALSE,FALSE
56261,0,FALSE,FALSE
56265,0,FALSE,FALSE
56266,0,FALSE,FALSE
56267,0,FALSE,FALSE
56271,0,FALSE,FALSE
56272,0,FALSE,FALSE
56274,0,FALSE,FALSE
56275,0,FALSE,FALSE
56277,0,FALSE,FALSE
56279,0,FALSE,FALSE
56280,0,FALSE,FALSE
56281,0,FALSE,FALSE
56283,0,FALSE,FALSE
56284,0,FALSE,FALSE
56285,0,FALSE,FALSE
56286,0,FALSE,FALSE
56287,0,FALSE,FALSE
56288,0,FALSE,FALSE
56290,0,FALSE,FALSE
56291,0,FALSE,FALSE
56292,0,FALSE,FALSE
56293,0,FALSE,FALSE
56294,0,FALSE,FALSE
56296,0,FALSE,FALSE
56297,0,FALSE,FALSE
56298,0,FALSE,FALSE
56300,0,FALSE,FALSE
56301,0,FALSE,FALSE
56304,0,FALSE,FALSE
56306,0,FALSE,FALSE
56308,0,FALSE,FALSE
56311,0,FALSE,FALSE
56313,0,FALSE,FALSE
56315,0,FALSE,FALSE
56316,0,FALSE,FALSE
56317,0,FALSE,FALSE
56318,0,FALSE,FALSE
56321,0,FALSE,FALSE
56322,0,FALSE,FALSE
56323,0,FALSE,FALSE
56324,0,FALSE,FALSE
56325,0,FALSE,FALSE
56326,0,FALSE,FALSE
56327,0,FALSE,FALSE
56328,0,FALSE,FALSE
56330,0,FALSE,FALSE
56331,0,FALSE,FALSE
56332,0,FALSE,FALSE
56333,0,FALSE,FALSE
56334,0,FALSE,FALSE
56336,0,FALSE,FALSE
56337,0,FALSE,FALSE
56338,0,FALSE,FALSE
56339,0,FALSE,FALSE
56340,0,FALSE,FALSE
56341,0,FALSE,FALSE
56343,0,FALSE,FALSE
56345,0,FALSE,FALSE
56346,0,FALSE,FALSE
56348,0,FALSE,FALSE
56350,0,FALSE,FALSE
56351,0,FALSE,FALSE
56352,0,FALSE,FALSE
56353,0,FALSE,FALSE
56354,0,FALSE,FALSE
56357,0,FALSE,FALSE
56359,0,FALSE,FALSE
56360,0,FALSE,FALSE
56361,0,FALSE,FALSE
56362,0,FALSE,FALSE
56363,0,FALSE,FALSE
56364,0,FALSE,FALSE
56365,0,FALSE,FALSE
56367,0,FALSE,FALSE
56370,0,FALSE,FALSE
56372,0,FALSE,FALSE
56376,0,FALSE,FALSE
56377,0,FALSE,FALSE
56378,0,FALSE,FALSE
56379,0,FALSE,FALSE
56380,0,FALSE,FALSE
56381,0,FALSE,FALSE
56382,0,FALSE,FALSE
56384,0,FALSE,FALSE
56386,0,FALSE,FALSE
56387,0,FALSE,FALSE
56388,0,FALSE,FALSE
56389,0,FALSE,FALSE
56390,0,FALSE,FALSE
56391,0,FALSE,FALSE
56392,0,FALSE,FALSE
56394,0,FALSE,FALSE
56399,0,FALSE,FALSE
56400,0,FALSE,FALSE
56401,0,FALSE,FALSE
56402,0,FALSE,FALSE
56405,0,FALSE,FALSE
56407,0,FALSE,FALSE
56410,0,FALSE,FALSE
56411,0,FALSE,FALSE
56412,0,FALSE,FALSE
56413,0,FALSE,FALSE
56415,0,FALSE,FALSE
56416,0,FALSE,FALSE
56417,0,FALSE,FALSE
56418,0,FALSE,FALSE
56420,0,FALSE,FALSE
56422,0,FALSE,FALSE
56423,0,FALSE,FALSE
56424,0,FALSE,FALSE
56425,0,FALSE,FALSE
56426,0,FALSE,FALSE
56428,0,FALSE,FALSE
56429,0,FALSE,FALSE
56430,0,FALSE,FALSE
56431,0,FALSE,FALSE
56433,0,FALSE,FALSE
56435,0,FALSE,FALSE
56436,0,FALSE,FALSE
56437,0,FALSE,FALSE
56438,0,FALSE,FALSE
56439,0,FALSE,FALSE
56440,0,FALSE,FALSE
56441,0,FALSE,FALSE
56443,0,FALSE,FALSE
56444,0,FALSE,FALSE
56445,0,FALSE,FALSE
56446,0,FALSE,FALSE
56447,0,FALSE,FALSE
56448,0,FALSE,FALSE
56449,0,FALSE,FALSE
56450,0,FALSE,FALSE
56451,0,FALSE,FALSE
56453,0,FALSE,FALSE
56456,0,FALSE,FALSE
56457,0,FALSE,FALSE
56458,0,FALSE,FALSE
56463,0,FALSE,FALSE
56466,0,FALSE,FALSE
56467,0,FALSE,FALSE
56469,0,FALSE,FALSE
56471,0,FALSE,FALSE
56475,0,FALSE,FALSE
56476,0,FALSE,FALSE
56477,0,FALSE,FALSE
56478,0,FALSE,FALSE
56479,0,FALSE,FALSE
56480,0,FALSE,FALSE
56482,0,FALSE,FALSE
56483,0,FALSE,FALSE
56485,0,FALSE,FALSE
56487,0,FALSE,FALSE
56488,0,FALSE,FALSE
56489,0,FALSE,FALSE
56490,0,FALSE,FALSE
56491,0,FALSE,FALSE
56493,0,FALSE,FALSE
56495,0,FALSE,FALSE
56496,0,FALSE,FALSE
56497,0,FALSE,FALSE
56499,0,FALSE,FALSE
56501,0,FALSE,FALSE
56502,0,FALSE,FALSE
56503,0,FALSE,FALSE
56505,0,FALSE,FALSE
56506,0,FALSE,FALSE
56508,0,FALSE,FALSE
56509,0,FALSE,FALSE
56510,0,FALSE,FALSE
56511,0,FALSE,FALSE
56512,0,FALSE,FALSE
56513,0,FALSE,FALSE
56515,0,FALSE,FALSE
56516,0,FALSE,FALSE
56517,0,FALSE,FALSE
56520,0,FALSE,FALSE
56521,0,FALSE,FALSE
56523,0,FALSE,FALSE
56526,0,FALSE,FALSE
56527,0,FALSE,FALSE
56529,0,FALSE,FALSE
56530,0,FALSE,FALSE
56531,0,FALSE,FALSE
56533,0,FALSE,FALSE
56536,0,FALSE,FALSE
56539,0,FALSE,FALSE
56540,0,FALSE,FALSE
56541,0,FALSE,FALSE
56542,0,FALSE,FALSE
56543,0,FALSE,FALSE
56544,0,FALSE,FALSE
56545,0,FALSE,FALSE
56546,0,FALSE,FALSE
56548,0,FALSE,FALSE
56549,0,FALSE,FALSE
56550,0,FALSE,FALSE
56551,0,FALSE,FALSE
56552,0,FALSE,FALSE
56553,0,FALSE,FALSE
56554,0,FALSE,FALSE
56555,0,FALSE,FALSE
56556,0,FALSE,FALSE
56557,0,FALSE,FALSE
56558,0,FALSE,FALSE
56559,0,FALSE,FALSE
56560,0,FALSE,FALSE
56561,0,FALSE,FALSE
56562,0,FALSE,FALSE
56563,0,FALSE,FALSE
56564,0,FALSE,FALSE
56565,0,FALSE,FALSE
56566,0,FALSE,FALSE
56567,0,FALSE,FALSE
56568,0,FALSE,FALSE
56569,0,FALSE,FALSE
56570,0,FALSE,FALSE
56571,0,FALSE,FALSE
56572,0,FALSE,FALSE
56573,0,FALSE,FALSE
56574,0,FALSE,FALSE
56575,0,FALSE,FALSE
56577,0,FALSE,FALSE
56578,0,FALSE,FALSE
56579,0,FALSE,FALSE
56580,0,FALSE,FALSE
56581,0,FALSE,FALSE
56582,0,FALSE,FALSE
56583,0,FALSE,FALSE
56584,0,FALSE,FALSE
56585,0,FALSE,FALSE
56586,0,FALSE,FALSE
56587,0,FALSE,FALSE
56588,0,FALSE,FALSE
56589,0,FALSE,FALSE
56590,0,FALSE,FALSE
56591,0,FALSE,FALSE
56592,0,FALSE,FALSE
56593,0,FALSE,FALSE
56594,0,FALSE,FALSE
56595,0,FALSE,FALSE
56596,0,FALSE,FALSE
56597,0,FALSE,FALSE
56598,0,FALSE,FALSE
56599,0,FALSE,FALSE
56600,0,FALSE,FALSE
56601,0,FALSE,FALSE
56602,0,FALSE,FALSE
56603,0,FALSE,FALSE
56604,0,FALSE,FALSE
56605,0,FALSE,FALSE
56606,0,FALSE,FALSE
56607,0,FALSE,FALSE
56608,0,FALSE,FALSE
56609,0,FALSE,FALSE
56610,0,FALSE,FALSE
56611,0,FALSE,FALSE
56612,0,FALSE,FALSE
56613,0,FALSE,FALSE
56614,0,FALSE,FALSE
56615,0,FALSE,FALSE
56616,0,FALSE,FALSE
56617,0,FALSE,FALSE
56618,0,FALSE,FALSE
56619,0,FALSE,FALSE
56621,0,FALSE,FALSE
56622,0,FALSE,FALSE
56623,0,FALSE,FALSE
56624,0,FALSE,FALSE
56625,0,FALSE,FALSE
56626,0,FALSE,FALSE
56628,0,FALSE,FALSE
56629,0,FALSE,FALSE
56630,0,FALSE,FALSE
56631,0,FALSE,FALSE
56632,0,FALSE,FALSE
56633,0,FALSE,FALSE
56634,0,FALSE,FALSE
56635,0,FALSE,FALSE
56636,0,FALSE,FALSE
56637,0,FALSE,FALSE
56638,0,FALSE,FALSE
56639,0,FALSE,FALSE
56640,0,FALSE,FALSE
56641,0,FALSE,FALSE
56642,0,FALSE,FALSE
56643,0,FALSE,FALSE
56644,0,FALSE,FALSE
56645,0,FALSE,FALSE
56646,0,FALSE,FALSE
56647,0,FALSE,FALSE
56648,0,FALSE,FALSE
56649,0,FALSE,FALSE
56650,0,FALSE,FALSE
56651,0,FALSE,FALSE
56652,0,FALSE,FALSE
56653,0,FALSE,FALSE
56654,0,FALSE,FALSE
56655,0,FALSE,FALSE
56656,0,FALSE,FALSE
56657,0,FALSE,FALSE
56658,0,FALSE,FALSE
56659,0,FALSE,FALSE
56660,0,FALSE,FALSE
56661,0,FALSE,FALSE
56663,0,FALSE,FALSE
56664,0,FALSE,FALSE
56665,0,FALSE,FALSE
56666,0,FALSE,FALSE
56667,0,FALSE,FALSE
56668,0,FALSE,FALSE
56669,0,FALSE,FALSE
56670,0,FALSE,FALSE
56671,0,FALSE,FALSE
56672,0,FALSE,FALSE
56673,0,FALSE,FALSE
56674,0,FALSE,FALSE
56675,0,FALSE,FALSE
56676,0,FALSE,FALSE
56677,0,FALSE,FALSE
56678,0,FALSE,FALSE
56680,0,FALSE,FALSE
56681,0,FALSE,FALSE
56682,0,FALSE,FALSE
56683,0,FALSE,FALSE
56684,0,FALSE,FALSE
56685,0,FALSE,FALSE
56686,0,FALSE,FALSE
56687,0,FALSE,FALSE
56688,0,FALSE,FALSE
56689,0,FALSE,FALSE
56690,0,FALSE,FALSE
56691,0,FALSE,FALSE
56692,0,FALSE,FALSE
56693,0,FALSE,FALSE
56694,0,FALSE,FALSE
56695,0,FALSE,FALSE
56696,0,FALSE,FALSE
56697,0,FALSE,FALSE
56698,0,FALSE,FALSE
56699,0,FALSE,FALSE
56700,0,FALSE,FALSE
56701,0,FALSE,FALSE
56702,0,FALSE,FALSE
56703,0,FALSE,FALSE
56705,0,FALSE,FALSE
56706,0,FALSE,FALSE
56707,0,FALSE,FALSE
56708,0,FALSE,FALSE
56710,0,FALSE,FALSE
56711,0,FALSE,FALSE
56712,0,FALSE,FALSE
56713,0,FALSE,FALSE
56714,0,FALSE,FALSE
56715,0,FALSE,FALSE
56716,0,FALSE,FALSE
56717,0,FALSE,FALSE
56718,0,FALSE,FALSE
56719,0,FALSE,FALSE
56720,0,FALSE,FALSE
56721,0,FALSE,FALSE
56722,0,FALSE,FALSE
56723,0,FALSE,FALSE
56725,0,FALSE,FALSE
56726,0,FALSE,FALSE
56727,0,FALSE,FALSE
56728,0,FALSE,FALSE
56729,0,FALSE,FALSE
56730,0,FALSE,FALSE
56731,0,FALSE,FALSE
56732,0,FALSE,FALSE
56733,0,FALSE,FALSE
56734,0,FALSE,FALSE
56735,0,FALSE,FALSE
56736,0,FALSE,FALSE
56737,0,FALSE,FALSE
56738,0,FALSE,FALSE
56739,0,FALSE,FALSE
56740,0,FALSE,FALSE
56741,0,FALSE,FALSE
56742,0,FALSE,FALSE
56743,0,FALSE,FALSE
56744,0,FALSE,FALSE
56745,0,FALSE,FALSE
56746,0,FALSE,FALSE
56747,0,FALSE,FALSE
56748,0,FALSE,FALSE
56749,0,FALSE,FALSE
56750,0,FALSE,FALSE
56751,0,FALSE,FALSE
56752,0,FALSE,FALSE
56753,0,FALSE,FALSE
56754,0,FALSE,FALSE
56755,0,FALSE,FALSE
56756,0,FALSE,FALSE
56757,0,FALSE,FALSE
56758,0,FALSE,FALSE
56759,0,FALSE,FALSE
56760,0,FALSE,FALSE
56761,0,FALSE,FALSE
56762,0,FALSE,FALSE
56763,0,FALSE,FALSE
56764,0,FALSE,FALSE
56765,0,FALSE,FALSE
56767,0,FALSE,FALSE
56768,0,FALSE,FALSE
56769,0,FALSE,FALSE
56770,0,FALSE,FALSE
56771,0,FALSE,FALSE
56772,0,FALSE,FALSE
56773,0,FALSE,FALSE
56774,0,FALSE,FALSE
56775,0,FALSE,FALSE
56776,0,FALSE,FALSE
56777,0,FALSE,FALSE
56778,0,FALSE,FALSE
56779,0,FALSE,FALSE
56780,0,FALSE,FALSE
56781,0,FALSE,FALSE
56782,0,FALSE,FALSE
56783,0,FALSE,FALSE
56784,0,FALSE,FALSE
56785,0,FALSE,FALSE
56786,0,FALSE,FALSE
56787,0,FALSE,FALSE
56788,0,FALSE,FALSE
56789,0,FALSE,FALSE
56790,0,FALSE,FALSE
56791,0,FALSE,FALSE
56792,0,FALSE,FALSE
56793,0,FALSE,FALSE
56794,0,FALSE,FALSE
56795,0,FALSE,FALSE
56796,0,FALSE,FALSE
56797,0,FALSE,FALSE
56798,0,FALSE,FALSE
56799,0,FALSE,FALSE
56800,0,FALSE,FALSE
56801,0,FALSE,FALSE
56802,0,FALSE,FALSE
56803,0,FALSE,FALSE
56804,0,FALSE,FALSE
56805,0,FALSE,FALSE
56806,0,FALSE,FALSE
56807,0,FALSE,FALSE
56808,0,FALSE,FALSE
56809,0,FALSE,FALSE
56810,0,FALSE,FALSE
56811,0,FALSE,FALSE
56812,0,FALSE,FALSE
56813,0,FALSE,FALSE
56814,0,FALSE,FALSE
56815,0,FALSE,FALSE
56816,0,FALSE,FALSE
56817,0,FALSE,FALSE
56818,0,FALSE,FALSE
56819,0,FALSE,FALSE
56820,0,FALSE,FALSE
56821,0,FALSE,FALSE
56822,0,FALSE,FALSE
56823,0,FALSE,FALSE
56824,0,FALSE,FALSE
56825,0,FALSE,FALSE
56826,0,FALSE,FALSE
56827,0,FALSE,FALSE
56828,0,FALSE,FALSE
56829,0,FALSE,FALSE
56830,0,FALSE,FALSE
56831,0,FALSE,FALSE
56832,0,FALSE,FALSE
56833,0,FALSE,FALSE
56834,0,FALSE,FALSE
56835,0,FALSE,FALSE
56836,0,FALSE,FALSE
56837,0,FALSE,FALSE
56838,0,FALSE,FALSE
56839,0,FALSE,FALSE
56840,0,FALSE,FALSE
56841,0,FALSE,FALSE
56842,0,FALSE,FALSE
56843,0,FALSE,FALSE
56844,0,FALSE,FALSE
56845,0,FALSE,FALSE
56846,0,FALSE,FALSE
56848,0,FALSE,FALSE
56849,0,FALSE,FALSE
56850,0,FALSE,FALSE
56851,0,FALSE,FALSE
56852,0,FALSE,FALSE
56853,0,FALSE,FALSE
56854,0,FALSE,FALSE
56855,0,FALSE,FALSE
56856,0,FALSE,FALSE
56857,0,FALSE,FALSE
56858,0,FALSE,FALSE
56859,0,FALSE,FALSE
56860,0,FALSE,FALSE
56861,0,FALSE,FALSE
56862,0,FALSE,FALSE
56863,0,FALSE,FALSE
56864,0,FALSE,FALSE
56865,0,FALSE,FALSE
56866,0,FALSE,FALSE
56867,0,FALSE,FALSE
56868,0,FALSE,FALSE
56869,0,FALSE,FALSE
56870,0,FALSE,FALSE
56871,0,FALSE,FALSE
56872,0,FALSE,FALSE
56873,0,FALSE,FALSE
56874,0,FALSE,FALSE
56875,0,FALSE,FALSE
56876,0,FALSE,FALSE
56877,0,FALSE,FALSE
56878,0,FALSE,FALSE
56879,0,FALSE,FALSE
56880,0,FALSE,FALSE
56881,0,FALSE,FALSE
56882,0,FALSE,FALSE
56883,0,FALSE,FALSE
56884,0,FALSE,FALSE
56885,0,FALSE,FALSE
56886,0,FALSE,FALSE
56887,0,FALSE,FALSE
56888,0,FALSE,FALSE
56889,0,FALSE,FALSE
56890,0,FALSE,FALSE
56891,0,FALSE,FALSE
56892,0,FALSE,FALSE
56893,0,FALSE,FALSE
56894,0,FALSE,FALSE
56895,0,FALSE,FALSE
56896,0,FALSE,FALSE
56897,0,FALSE,FALSE
56898,0,FALSE,FALSE
56899,0,FALSE,FALSE
57000,0,FALSE,FALSE
57001,0,FALSE,FALSE
57002,0,FALSE,FALSE
57003,0,FALSE,FALSE
57004,0,FALSE,FALSE
57005,0,FALSE,FALSE
57007,0,FALSE,FALSE
57008,0,FALSE,FALSE
57010,0,FALSE,FALSE
57011,0,FALSE,FALSE
57012,0,FALSE,FALSE
57013,0,FALSE,FALSE
57015,0,FALSE,FALSE
57016,0,FALSE,FALSE
57018,0,FALSE,FALSE
57019,0,FALSE,FALSE
57021,0,FALSE,FALSE
57025,0,FALSE,FALSE
57027,0,FALSE,FALSE
57028,0,FALSE,FALSE
57031,0,FALSE,FALSE
57033,0,FALSE,FALSE
57034,0,FALSE,FALSE
57036,0,FALSE,FALSE
57037,0,FALSE,FALSE
57038,0,FALSE,FALSE
57040,0,FALSE,FALSE
57041,0,FALSE,FALSE
57045,0,FALSE,FALSE
57046,0,FALSE,FALSE
57048,0,FALSE,FALSE
57053,0,FALSE,FALSE
57064,0,FALSE,FALSE
57069,0,FALSE,FALSE
57071,0,FALSE,FALSE
57072,0,FALSE,FALSE
57074,0,FALSE,FALSE
57075,0,FALSE,FALSE
57079,0,FALSE,FALSE
57086,0,FALSE,FALSE
57091,0,FALSE,FALSE
57092,0,FALSE,FALSE
57096,0,FALSE,FALSE
57100,0,FALSE,FALSE
57101,0,FALSE,FALSE
57105,0,FALSE,FALSE
57113,0,FALSE,FALSE
57114,0,FALSE,FALSE
57128,0,FALSE,FALSE
57129,0,FALSE,FALSE
57132,0,FALSE,FALSE
57133,0,FALSE,FALSE
57135,0,FALSE,FALSE
57136,0,FALSE,FALSE
57138,0,FALSE,FALSE
57142,0,FALSE,FALSE
57143,0,FALSE,FALSE
57145,0,FALSE,FALSE
57152,0,FALSE,FALSE
57153,0,FALSE,FALSE
57157,0,FALSE,FALSE
57159,0,FALSE,FALSE
57160,0,FALSE,FALSE
57161,0,FALSE,FALSE
57163,0,FALSE,FALSE
57164,0,FALSE,FALSE
57165,0,FALSE,FALSE
57166,0,FALSE,FALSE
57168,0,FALSE,FALSE
57169,0,FALSE,FALSE
57171,0,FALSE,FALSE
57173,0,FALSE,FALSE
57174,0,FALSE,FALSE
57176,0,FALSE,FALSE
57178,0,FALSE,FALSE
57182,0,FALSE,FALSE
57183,0,FALSE,FALSE
57184,0,FALSE,FALSE
57185,0,FALSE,FALSE
57186,0,FALSE,FALSE
57187,0,FALSE,FALSE
57188,0,FALSE,FALSE
57189,0,FALSE,FALSE
57190,0,FALSE,FALSE
57191,0,FALSE,FALSE
57192,0,FALSE,FALSE
57193,0,FALSE,FALSE
57194,0,FALSE,FALSE
57195,0,FALSE,FALSE
57196,0,FALSE,FALSE
57198,0,FALSE,FALSE
57200,0,FALSE,FALSE
57201,0,FALSE,FALSE
57203,0,FALSE,FALSE
57205,0,FALSE,FALSE
57207,0,FALSE,FALSE
57208,0,FALSE,FALSE
57210,0,FALSE,FALSE
57212,0,FALSE,FALSE
57213,0,FALSE,FALSE
57214,0,FALSE,FALSE
57215,0,FALSE,FALSE
57217,0,FALSE,FALSE
57219,0,FALSE,FALSE
57220,0,FALSE,FALSE
57222,0,FALSE,FALSE
57225,0,FALSE,FALSE
57226,0,FALSE,FALSE
57227,0,FALSE,FALSE
57228,0,FALSE,FALSE
57229,0,FALSE,FALSE
57230,0,FALSE,FALSE
57231,0,FALSE,FALSE
57232,0,FALSE,FALSE
57233,0,FALSE,FALSE
57234,0,FALSE,FALSE
57237,0,FALSE,FALSE
57239,0,FALSE,FALSE
57240,0,FALSE,FALSE
57241,0,FALSE,FALSE
57242,0,FALSE,FALSE
57244,0,FALSE,FALSE
57245,0,FALSE,FALSE
57246,0,FALSE,FALSE
57247,0,FALSE,FALSE
57248,0,FALSE,FALSE
57249,0,FALSE,FALSE
57251,0,FALSE,FALSE
57252,0,FALSE,FALSE
57253,0,FALSE,FALSE
57254,0,FALSE,FALSE
57255,0,FALSE,FALSE
57256,0,FALSE,FALSE
57258,0,FALSE,FALSE
57259,0,FALSE,FALSE
57260,0,FALSE,FALSE
57261,0,FALSE,FALSE
57262,0,FALSE,FALSE
57263,0,FALSE,FALSE
57264,0,FALSE,FALSE
57266,0,FALSE,FALSE
57268,0,FALSE,FALSE
57269,0,FALSE,FALSE
57271,0,FALSE,FALSE
57273,0,FALSE,FALSE
57274,0,FALSE,FALSE
57275,0,FALSE,FALSE
57276,0,FALSE,FALSE
57277,0,FALSE,FALSE
57278,0,FALSE,FALSE
57279,0,FALSE,FALSE
57280,0,FALSE,FALSE
57281,0,FALSE,FALSE
57282,0,FALSE,FALSE
57283,0,FALSE,FALSE
57284,0,FALSE,FALSE
57285,0,FALSE,FALSE
57286,0,FALSE,FALSE
57287,0,FALSE,FALSE
57288,0,FALSE,FALSE
57291,0,FALSE,FALSE
57293,0,FALSE,FALSE
57295,0,FALSE,FALSE
57296,0,FALSE,FALSE
57297,0,FALSE,FALSE
57298,0,FALSE,FALSE
57299,0,FALSE,FALSE
57306,0,FALSE,FALSE
57308,0,FALSE,FALSE
57320,0,FALSE,FALSE
57321,0,FALSE,FALSE
57322,0,FALSE,FALSE
57323,0,FALSE,FALSE
57324,0,FALSE,FALSE
57325,0,FALSE,FALSE
57326,0,FALSE,FALSE
57327,0,FALSE,FALSE
57328,0,FALSE,FALSE
57329,0,FALSE,FALSE
57330,0,FALSE,FALSE
57331,0,FALSE,FALSE
57332,0,FALSE,FALSE
57333,0,FALSE,FALSE
57334,0,FALSE,FALSE
57336,0,FALSE,FALSE
57338,0,FALSE,FALSE
57339,0,FALSE,FALSE
57340,0,FALSE,FALSE
57341,0,FALSE,FALSE
57343,0,FALSE,FALSE
57344,0,FALSE,FALSE
57345,0,FALSE,FALSE
57346,0,FALSE,FALSE
57350,0,FALSE,FALSE
57351,0,FALSE,FALSE
57352,0,FALSE,FALSE
57355,0,FALSE,FALSE
57356,0,FALSE,FALSE
57357,0,FALSE,FALSE
57358,0,FALSE,FALSE
57359,0,FALSE,FALSE
57360,0,FALSE,FALSE
57362,0,FALSE,FALSE
57363,0,FALSE,FALSE
57364,0,FALSE,FALSE
57365,0,FALSE,FALSE
57366,0,FALSE,FALSE
57367,0,FALSE,FALSE
57368,0,FALSE,FALSE
57369,0,FALSE,FALSE
57370,0,FALSE,FALSE
57371,0,FALSE,FALSE
57372,0,FALSE,FALSE
57373,0,FALSE,FALSE
57400,0,FALSE,FALSE
57401,0,FALSE,FALSE
57402,0,FALSE,FALSE
57403,0,FALSE,FALSE
57404,0,FALSE,FALSE
57405,0,FALSE,FALSE
57406,0,FALSE,FALSE
57407,0,FALSE,FALSE
57408,0,FALSE,FALSE
57409,0,FALSE,FALSE
57410,0,FALSE,FALSE
57411,0,FALSE,FALSE
57412,0,FALSE,FALSE
57413,0,FALSE,FALSE
57414,0,FALSE,FALSE
57415,0,FALSE,FALSE
57416,0,FALSE,FALSE
57417,0,FALSE,FALSE
57418,0,FALSE,FALSE
57419,0,FALSE,FALSE
57420,0,FALSE,FALSE
57421,0,FALSE,FALSE
57422,0,FALSE,FALSE
57423,0,FALSE,FALSE
57424,0,FALSE,FALSE
57425,0,FALSE,FALSE
57426,0,FALSE,FALSE
57427,0,FALSE,FALSE
57428,0,FALSE,FALSE
57429,0,FALSE,FALSE
57430,0,FALSE,FALSE
57431,0,FALSE,FALSE
57432,0,FALSE,FALSE
57433,0,FALSE,FALSE
57434,0,FALSE,FALSE
57435,0,FALSE,FALSE
57436,0,FALSE,FALSE
57437,0,FALSE,FALSE
57438,0,FALSE,FALSE
57439,0,FALSE,FALSE
57440,0,FALSE,FALSE
57441,0,FALSE,FALSE
57442,0,FALSE,FALSE
57443,0,FALSE,FALSE
57444,0,FALSE,FALSE
57445,0,FALSE,FALSE
57446,0,FALSE,FALSE
57447,0,FALSE,FALSE
57448,0,FALSE,FALSE
57449,0,FALSE,FALSE
57450,0,FALSE,FALSE
57451,0,FALSE,FALSE
57452,0,FALSE,FALSE
