ZIPCODEN,ZIPCODEA,ZIPTYPE,RESZIPN,RESZIPA,RUCA30
43812,43812,1,43812,43812,4
43821,43821,1,43821,43821,5
43822,43822,1,43822,43822,5.1
43824,43824,1,43824,43824,10.2
43828,43828,2,43812,43812,4
43830,43830,1,43830,43830,5.1
43832,43832,1,43832,43832,7.2
43836,43836,2,43812,43812,4
43837,43837,1,43837,43837,5
43840,43840,1,43840,43840,5
43842,43842,2,43821,43821,5
43843,43843,1,43843,43843,6
43844,43844,1,43844,43844,6
43845,43845,1,43845,43845,7.2
43901,43901,1,43901,43901,2
43902,43902,1,43902,43902,3
43903,43903,1,43903,43903,2
43905,43905,2,43912,43912,1
43906,43906,1,43906,43906,2
43907,43907,1,43907,43907,7.1
43908,43908,1,43908,43908,2
43909,43909,2,43912,43912,1
43910,43910,1,43910,43910,2
43912,43912,1,43912,43912,1
43913,43913,1,43913,43913,1.1
43914,43914,2,43716,43716,10.1
43915,43915,1,43915,43915,2
43916,43916,2,43912,43912,1
43917,43917,1,43917,43917,2.1
43920,43920,1,43920,43920,4.1
43925,43925,2,43908,43908,2
43926,43926,2,43964,43964,2
43927,43927,2,43950,43950,2
43928,43928,2,43950,43950,2
43930,43930,1,43930,43930,3
43931,43931,2,43946,43946,2
43932,43932,1,43932,43932,3
43933,43933,1,43933,43933,2
43934,43934,2,43912,43912,1
43935,43935,1,43935,43935,1
43937,43937,2,43950,43950,2
43938,43938,1,43938,43938,1.1
43939,43939,2,43917,43917,2.1
43940,43940,2,43906,43906,2
43941,43941,2,43917,43917,2.1
43942,43942,1,43942,43942,3
43943,43943,1,43943,43943,2
43944,43944,1,43944,43944,2
43945,43945,1,43945,43945,9
43946,43946,1,43946,43946,2
43947,43947,1,43947,43947,1
43948,43948,2,43917,43917,2.1
43950,43950,1,43950,43950,2
43951,43951,2,43977,43977,2
43952,43952,1,43952,43952,1.1
43953,43953,1,43953,43953,1.1
43961,43961,2,43964,43964,2
43962,43962,2,43945,43945,9
43963,43963,1,43963,43963,1
43964,43964,1,43964,43964,2
43967,43967,2,43718,43718,2
43968,43968,1,43968,43968,4.1
43970,43970,2,43903,43903,2
43971,43971,1,43971,43971,1
43972,43972,2,43950,43950,2
43973,43973,1,43973,43973,5
43974,43974,2,43901,43901,2
43976,43976,1,43976,43976,2
43977,43977,1,43977,43977,2
43981,43981,2,43907,43907,7.1
43983,43983,1,43983,43983,5
43984,43984,2,43986,43986,2
43985,43985,2,43977,43977,2
43986,43986,1,43986,43986,2
43988,43988,1,43988,43988,5
44001,44001,1,44001,44001,1.1
44003,44003,1,44003,44003,10.3
44004,44004,1,44004,44004,4.1
44005,44005,2,44004,44004,4.1
44010,44010,1,44010,44010,2
44011,44011,1,44011,44011,1
44012,44012,1,44012,44012,1
44017,44017,1,44017,44017,1
44021,44021,1,44021,44021,2
44022,44022,1,44022,44022,1
44023,44023,1,44023,44023,1
44024,44024,1,44024,44024,2
44026,44026,1,44026,44026,1
44028,44028,1,44028,44028,1
44030,44030,1,44030,44030,4
44032,44032,1,44032,44032,10.3
44033,44033,2,44024,44024,2
44035,44035,1,44035,44035,1.1
44036,44036,2,44035,44035,1.1
44039,44039,1,44039,44039,1
44040,44040,1,44040,44040,2
44041,44041,1,44041,44041,2
44044,44044,1,44044,44044,1.1
44045,44045,2,44077,44077,1
44046,44046,1,44046,44046,2
44047,44047,1,44047,44047,7.2
44048,44048,1,44048,44048,5
44049,44049,2,44074,44074,7.1
44050,44050,1,44050,44050,2.1
44052,44052,1,44052,44052,1.1
44053,44053,1,44053,44053,1.1
44054,44054,1,44054,44054,1.1
44055,44055,1,44055,44055,1.1
44056,44056,1,44056,44056,1
44057,44057,1,44057,44057,1
44060,44060,1,44060,44060,1
44061,44061,2,44060,44060,1
44062,44062,1,44062,44062,2
44064,44064,1,44064,44064,2
44065,44065,1,44065,44065,2
44067,44067,1,44067,44067,1
44068,44068,2,44004,44004,4.1
44070,44070,1,44070,44070,1
44072,44072,1,44072,44072,1
44073,44073,2,44072,44072,1
44074,44074,1,44074,44074,7.1
44076,44076,1,44076,44076,10.1
44077,44077,1,44077,44077,1
44080,44080,2,44021,44021,2
44081,44081,1,44081,44081,1
44082,44082,1,44082,44082,5
44084,44084,1,44084,44084,2
44085,44085,1,44085,44085,2
44086,44086,1,44086,44086,2
44087,44087,1,44087,44087,1
44088,44088,2,44057,44057,1
44089,44089,1,44089,44089,1.1
44090,44090,1,44090,44090,7.1
44092,44092,1,44092,44092,1
44093,44093,1,44093,44093,10
44094,44094,1,44094,44094,1
44095,44095,1,44095,44095,1
44096,44096,2,44094,44094,1
44097,44097,2,44095,44095,1
44099,44099,1,44099,44099,10.1
44101,44101,2,44115,44115,1
44102,44102,1,44102,44102,1
44103,44103,1,44103,44103,1
44104,44104,1,44104,44104,1
44105,44105,1,44105,44105,1
44106,44106,1,44106,44106,1
44107,44107,1,44107,44107,1
44108,44108,1,44108,44108,1
44109,44109,1,44109,44109,1
44110,44110,1,44110,44110,1
44111,44111,1,44111,44111,1
44112,44112,1,44112,44112,1
44113,44113,1,44113,44113,1
44114,44114,1,44114,44114,1
44115,44115,1,44115,44115,1
44116,44116,1,44116,44116,1
44117,44117,1,44117,44117,1
44118,44118,1,44118,44118,1
44119,44119,1,44119,44119,1
44120,44120,1,44120,44120,1
44121,44121,1,44121,44121,1
44122,44122,1,44122,44122,1
44123,44123,1,44123,44123,1
44124,44124,1,44124,44124,1
44125,44125,1,44125,44125,1
44126,44126,1,44126,44126,1
44127,44127,1,44127,44127,1
44128,44128,1,44128,44128,1
44129,44129,1,44129,44129,1
44130,44130,1,44130,44130,1
44131,44131,1,44131,44131,1
44132,44132,1,44132,44132,1
44133,44133,1,44133,44133,1
44134,44134,1,44134,44134,1
44135,44135,1,44135,44135,1
44136,44136,1,44136,44136,1
44137,44137,1,44137,44137,1
44138,44138,1,44138,44138,1
44139,44139,1,44139,44139,1
44140,44140,1,44140,44140,1
44141,44141,1,44141,44141,1
44142,44142,1,44142,44142,1
44143,44143,1,44143,44143,1
44144,44144,1,44144,44144,1
44145,44145,1,44145,44145,1
44146,44146,1,44146,44146,1
44147,44147,1,44147,44147,1
44149,44149,1,44149,44149,1
44181,44181,2,44111,44111,1
44188,44188,2,44142,44142,1
44190,44190,2,44106,44106,1
44191,44191,2,44113,44113,1
44192,44192,2,44114,44114,1
44193,44193,2,44114,44114,1
44194,44194,2,44114,44114,1
44195,44195,2,44106,44106,1
44197,44197,2,44113,44113,1
44198,44198,2,44115,44115,1
44199,44199,2,44114,44114,1
44201,44201,1,44201,44201,2.1
44202,44202,1,44202,44202,1
44203,44203,1,44203,44203,1.1
44210,44210,2,44333,44333,1.1
44211,44211,2,44240,44240,1.1
44212,44212,1,44212,44212,1
44214,44214,1,44214,44214,6
44215,44215,1,44215,44215,2
44216,44216,1,44216,44216,1.1
44217,44217,1,44217,44217,2
44221,44221,1,44221,44221,1.1
44222,44222,2,44221,44221,1.1
44223,44223,1,44223,44223,1.1
44224,44224,1,44224,44224,1.1
44230,44230,1,44230,44230,1.1
44231,44231,1,44231,44231,2
44232,44232,2,44685,44685,1.1
44233,44233,1,44233,44233,1
44234,44234,1,44234,44234,2
44235,44235,1,44235,44235,2
44236,44236,1,44236,44236,1
44237,44237,2,44236,44236,1
44240,44240,1,44240,44240,1.1
44241,44241,1,44241,44241,1
44242,44242,2,44240,44240,1.1
44243,44243,1,44243,44243,1.1
44250,44250,2,44312,44312,1.1
44251,44251,2,44273,44273,2
44253,44253,1,44253,44253,2
44254,44254,1,44254,44254,2
44255,44255,1,44255,44255,2
44256,44256,1,44256,44256,1
44258,44258,2,44275,44275,2
44260,44260,1,44260,44260,1.1
44262,44262,1,44262,44262,1.1
44264,44264,1,44264,44264,1.1
44265,44265,2,44260,44260,1.1
44266,44266,1,44266,44266,1.1
44270,44270,1,44270,44270,1.1
44272,44272,1,44272,44272,2.1
44273,44273,1,44273,44273,2
44274,44274,2,44281,44281,1.1
44275,44275,1,44275,44275,2
44276,44276,1,44276,44276,10.2
44278,44278,1,44278,44278,1.1
44280,44280,1,44280,44280,2
44281,44281,1,44281,44281,1.1
44282,44282,2,44281,44281,1.1
44285,44285,2,44266,44266,1.1
44286,44286,1,44286,44286,1
44287,44287,1,44287,44287,6
44288,44288,1,44288,44288,2
44301,44301,1,44301,44301,1.1
44302,44302,1,44302,44302,1.1
44303,44303,1,44303,44303,1.1
44304,44304,1,44304,44304,1.1
44305,44305,1,44305,44305,1.1
44306,44306,1,44306,44306,1.1
44307,44307,1,44307,44307,1.1
44308,44308,1,44308,44308,1.1
44309,44309,2,44310,44310,1.1
44310,44310,1,44310,44310,1.1
44311,44311,1,44311,44311,1.1
44312,44312,1,44312,44312,1.1
44313,44313,1,44313,44313,1.1
44314,44314,1,44314,44314,1.1
44315,44315,2,44306,44306,1.1
44316,44316,2,44305,44305,1.1
44317,44317,2,44301,44301,1.1
44319,44319,1,44319,44319,1.1
44320,44320,1,44320,44320,1.1
44321,44321,1,44321,44321,1.1
44325,44325,1,44325,44325,1.1
44326,44326,2,44308,44308,1.1
44328,44328,2,44304,44304,1.1
44333,44333,1,44333,44333,1.1
44334,44334,2,44308,44308,1.1
44372,44372,2,44333,44333,1.1
44396,44396,2,44311,44311,1.1
44398,44398,2,44304,44304,1.1
44401,44401,1,44401,44401,2
44402,44402,1,44402,44402,2
44403,44403,1,44403,44403,2
44404,44404,1,44404,44404,2
44405,44405,1,44405,44405,1
44406,44406,1,44406,44406,1
44408,44408,1,44408,44408,7.1
44410,44410,1,44410,44410,1
44411,44411,1,44411,44411,2.1
44412,44412,1,44412,44412,2.1
44413,44413,1,44413,44413,3
44415,44415,2,44432,44432,7.2
44416,44416,2,44451,44451,2
44417,44417,1,44417,44417,2
44418,44418,1,44418,44418,2
44420,44420,1,44420,44420,1
44422,44422,2,44460,44460,4.1
44423,44423,1,44423,44423,3
44424,44424,2,44418,44418,2
44425,44425,1,44425,44425,1
44427,44427,1,44427,44427,3
44428,44428,1,44428,44428,2
44429,44429,1,44429,44429,2.1
44430,44430,1,44430,44430,1
44431,44431,1,44431,44431,4.1
44432,44432,1,44432,44432,7.2
44436,44436,1,44436,44436,2
44437,44437,1,44437,44437,1
44438,44438,1,44438,44438,1
44439,44439,2,44062,44062,2
44440,44440,1,44440,44440,1
44441,44441,1,44441,44441,6
44442,44442,1,44442,44442,1
44443,44443,1,44443,44443,1
44444,44444,1,44444,44444,1
44445,44445,1,44445,44445,3
44446,44446,1,44446,44446,1
44449,44449,1,44449,44449,4.1
44450,44450,1,44450,44450,2
44451,44451,1,44451,44451,2
44452,44452,1,44452,44452,2
44453,44453,2,44404,44404,2
44454,44454,1,44454,44454,1
44455,44455,1,44455,44455,7.2
44460,44460,1,44460,44460,4.1
44470,44470,1,44470,44470,2.1
44471,44471,1,44471,44471,1
44473,44473,1,44473,44473,2
44481,44481,1,44481,44481,1
44482,44482,2,44481,44481,1
44483,44483,1,44483,44483,1
44484,44484,1,44484,44484,1
44485,44485,1,44485,44485,1
44486,44486,2,44483,44483,1
44488,44488,2,44481,44481,1
44490,44490,1,44490,44490,6
44491,44491,1,44491,44491,3
44492,44492,2,44432,44432,7.2
44493,44493,2,44423,44423,3
44501,44501,2,44502,44502,1
44502,44502,1,44502,44502,1
44503,44503,1,44503,44503,1
44504,44504,1,44504,44504,1
44505,44505,1,44505,44505,1
44506,44506,1,44506,44506,1
44507,44507,1,44507,44507,1
44509,44509,1,44509,44509,1
44510,44510,1,44510,44510,1
44511,44511,1,44511,44511,1
44512,44512,1,44512,44512,1
44513,44513,2,44512,44512,1
44514,44514,1,44514,44514,1
44515,44515,1,44515,44515,1
44555,44555,1,44555,44555,1
44601,44601,1,44601,44601,4.1
44606,44606,1,44606,44606,5
44607,44607,2,44651,44651,3
44608,44608,1,44608,44608,1.1
44609,44609,1,44609,44609,4.1
44610,44610,2,44654,44654,10
44611,44611,1,44611,44611,9
44612,44612,1,44612,44612,2
44613,44613,1,44613,44613,1.1
44614,44614,1,44614,44614,1.1
44615,44615,1,44615,44615,7.1
44617,44617,2,44654,44654,10
44618,44618,1,44618,44618,7
44619,44619,2,44609,44609,4.1
44620,44620,1,44620,44620,2
44621,44621,1,44621,44621,4.1
44622,44622,1,44622,44622,4.1
44624,44624,1,44624,44624,10
44625,44625,1,44625,44625,3
44626,44626,1,44626,44626,2.1
44627,44627,1,44627,44627,10.2
44628,44628,1,44628,44628,9
44629,44629,1,44629,44629,5
44630,44630,2,44685,44685,1.1
44632,44632,1,44632,44632,1.1
44633,44633,1,44633,44633,10.3
44634,44634,1,44634,44634,5.1
44636,44636,2,44606,44606,5
44637,44637,1,44637,44637,9
44638,44638,1,44638,44638,9
44639,44639,2,44621,44621,4.1
44640,44640,2,44601,44601,4.1
44641,44641,1,44641,44641,1.1
44643,44643,1,44643,44643,2
44644,44644,1,44644,44644,2
44645,44645,1,44645,44645,2
44646,44646,1,44646,44646,1.1
44647,44647,1,44647,44647,1.1
44648,44648,2,44646,44646,1.1
44650,44650,2,44601,44601,4.1
44651,44651,1,44651,44651,3
44652,44652,2,44721,44721,1.1
44653,44653,2,44663,44663,4.1
44654,44654,1,44654,44654,10
44656,44656,1,44656,44656,5.1
44657,44657,1,44657,44657,7.1
44659,44659,2,44624,44624,10
44660,44660,2,44654,44654,10
44661,44661,2,44611,44611,9
44662,44662,1,44662,44662,1.1
44663,44663,1,44663,44663,4.1
44665,44665,2,44634,44634,5.1
44666,44666,1,44666,44666,1.1
44667,44667,1,44667,44667,7.2
44669,44669,1,44669,44669,2
44670,44670,2,44730,44730,1.1
44671,44671,2,44656,44656,5.1
44672,44672,1,44672,44672,4.1
44675,44675,1,44675,44675,6
44676,44676,1,44676,44676,5
44677,44677,1,44677,44677,4
44678,44678,2,44622,44622,4.1
44679,44679,2,44683,44683,4.1
44680,44680,1,44680,44680,4.1
44681,44681,1,44681,44681,10.2
44682,44682,2,44663,44663,4.1
44683,44683,1,44683,44683,4.1
44685,44685,1,44685,44685,1.1
44687,44687,2,44681,44681,10.2
44688,44688,1,44688,44688,2
44689,44689,1,44689,44689,1.1
44690,44690,2,44624,44624,10
44691,44691,1,44691,44691,4
44693,44693,2,44699,44699,5
44695,44695,1,44695,44695,6
44697,44697,2,44612,44612,2
44699,44699,1,44699,44699,5
44701,44701,2,44706,44706,1.1
44702,44702,1,44702,44702,1.1
44703,44703,1,44703,44703,1.1
44704,44704,1,44704,44704,1.1
44705,44705,1,44705,44705,1.1
44706,44706,1,44706,44706,1.1
44707,44707,1,44707,44707,1.1
44708,44708,1,44708,44708,1.1
44709,44709,1,44709,44709,1.1
44710,44710,1,44710,44710,1.1
44711,44711,2,44709,44709,1.1
44714,44714,1,44714,44714,1.1
44718,44718,1,44718,44718,1.1
44720,44720,1,44720,44720,1.1
44721,44721,1,44721,44721,1.1
44730,44730,1,44730,44730,1.1
44735,44735,2,44718,44718,1.1
44750,44750,2,44710,44710,1.1
44767,44767,2,44720,44720,1.1
44799,44799,2,44703,44703,1.1
44802,44802,1,44802,44802,5
44804,44804,1,44804,44804,4
44805,44805,1,44805,44805,4.1
44807,44807,1,44807,44807,5
44809,44809,2,44883,44883,4
44811,44811,1,44811,44811,7.2
44813,44813,1,44813,44813,2
44814,44814,1,44814,44814,3
44815,44815,2,44883,44883,4
44816,44816,2,44814,44814,3
44817,44817,1,44817,44817,6
44818,44818,1,44818,44818,5
44820,44820,1,44820,44820,4
44822,44822,1,44822,44822,2
44824,44824,1,44824,44824,4
44825,44825,2,44818,44818,5
44826,44826,1,44826,44826,6
44827,44827,1,44827,44827,4.1
44828,44828,2,44811,44811,7.2
44830,44830,1,44830,44830,4
44833,44833,1,44833,44833,4.1
44836,44836,1,44836,44836,9
44837,44837,1,44837,44837,9
44838,44838,2,44805,44805,4.1
44839,44839,1,44839,44839,4
44840,44840,1,44840,44840,5
44841,44841,1,44841,44841,6
44842,44842,1,44842,44842,10.2
44843,44843,1,44843,44843,2
44844,44844,1,44844,44844,5
44845,44845,2,44883,44883,4
44846,44846,1,44846,44846,5
44847,44847,1,44847,44847,4
44848,44848,2,44805,44805,4.1
44849,44849,1,44849,44849,9
44850,44850,2,44865,44865,9
44851,44851,1,44851,44851,10.2
44853,44853,1,44853,44853,5
44854,44854,1,44854,44854,10.2
44855,44855,1,44855,44855,8.2
44856,44856,2,44820,44820,4
44857,44857,1,44857,44857,4
44859,44859,1,44859,44859,5
44860,44860,2,44849,44849,9
44861,44861,2,44883,44883,4
44862,44862,2,44903,44903,1
44864,44864,1,44864,44864,5.1
44865,44865,1,44865,44865,9
44866,44866,1,44866,44866,3
44867,44867,1,44867,44867,6
44870,44870,1,44870,44870,4
44871,44871,2,44870,44870,4
44874,44874,2,44805,44805,4.1
44875,44875,1,44875,44875,2
44878,44878,1,44878,44878,3
44880,44880,1,44880,44880,3
44881,44881,2,44820,44820,4
44882,44882,1,44882,44882,9
44883,44883,1,44883,44883,4
44887,44887,1,44887,44887,10.2
44888,44888,2,44890,44890,7.2
44889,44889,1,44889,44889,6
44890,44890,1,44890,44890,7.2
44901,44901,2,44904,44904,1
44902,44902,1,44902,44902,1
44903,44903,1,44903,44903,1
44904,44904,1,44904,44904,1
44905,44905,1,44905,44905,1
44906,44906,1,44906,44906,1
44907,44907,1,44907,44907,1
45001,45001,1,45001,45001,1
45002,45002,1,45002,45002,1
45003,45003,1,45003,45003,6
45004,45004,2,45056,45056,4.1
45005,45005,1,45005,45005,2
45011,45011,1,45011,45011,1
45012,45012,2,45056,45056,4.1
45013,45013,1,45013,45013,1
45014,45014,1,45014,45014,1
45015,45015,1,45015,45015,1
45018,45018,2,45011,45011,1
45030,45030,1,45030,45030,2
45032,45032,2,45068,45068,1
45033,45033,2,45002,45002,1
45034,45034,1,45034,45034,1
45036,45036,1,45036,45036,1
45039,45039,1,45039,45039,1
45040,45040,1,45040,45040,1
45041,45041,2,45002,45002,1
45042,45042,1,45042,45042,2
45044,45044,1,45044,45044,2
45050,45050,1,45050,45050,1
45051,45051,2,45233,45233,1
45052,45052,1,45052,45052,1
45053,45053,1,45053,45053,2
45054,45054,1,45054,45054,2
45055,45055,2,45011,45011,1
45056,45056,1,45056,45056,4.1
45061,45061,2,45014,45014,1
45062,45062,2,45011,45011,1
45063,45063,2,45013,45013,1
45064,45064,1,45064,45064,2
45065,45065,1,45065,45065,1
45066,45066,1,45066,45066,1
45067,45067,1,45067,45067,2
45068,45068,1,45068,45068,1
45069,45069,1,45069,45069,1
45070,45070,2,45064,45064,2
45071,45071,2,45069,45069,1
45101,45101,1,45101,45101,4.1
45102,45102,1,45102,45102,1
45103,45103,1,45103,45103,1
45105,45105,2,45693,45693,7.1
45106,45106,1,45106,45106,2
45107,45107,1,45107,45107,2
45111,45111,1,45111,45111,1
45112,45112,2,45120,45120,2
45113,45113,1,45113,45113,5.1
45114,45114,2,45177,45177,4.1
45115,45115,2,45168,45168,2
45118,45118,1,45118,45118,2
45119,45119,2,45130,45130,2
45120,45120,1,45120,45120,2
45121,45121,1,45121,45121,2
45122,45122,1,45122,45122,2
45123,45123,1,45123,45123,7
45130,45130,1,45130,45130,2
45131,45131,2,45121,45121,2
45132,45132,2,45135,45135,5
45133,45133,1,45133,45133,8
45135,45135,1,45135,45135,5
45140,45140,1,45140,45140,1
45142,45142,1,45142,45142,5
45144,45144,1,45144,45144,10.3
45146,45146,1,45146,45146,5.1
45147,45147,2,45140,45140,1
45148,45148,1,45148,45148,5.1
45150,45150,1,45150,45150,1
45152,45152,1,45152,45152,1
45153,45153,1,45153,45153,2
45154,45154,1,45154,45154,2
45155,45155,2,45133,45133,8
45156,45156,2,45120,45120,2
45157,45157,1,45157,45157,2
45158,45158,2,45103,45103,1
45159,45159,1,45159,45159,5
45160,45160,1,45160,45160,2
45162,45162,1,45162,45162,2
45164,45164,2,45177,45177,4.1
45166,45166,2,45169,45169,5
45167,45167,1,45167,45167,4.1
45168,45168,1,45168,45168,2
45169,45169,1,45169,45169,5
45171,45171,1,45171,45171,2
45172,45172,2,45646,45646,9
45174,45174,1,45174,45174,1
45176,45176,1,45176,45176,2
45177,45177,1,45177,45177,4.1
45201,45201,2,45202,45202,1
45202,45202,1,45202,45202,1
45203,45203,1,45203,45203,1
45204,45204,1,45204,45204,1
45205,45205,1,45205,45205,1
45206,45206,1,45206,45206,1
45207,45207,1,45207,45207,1
45208,45208,1,45208,45208,1
45209,45209,1,45209,45209,1
45211,45211,1,45211,45211,1
45212,45212,1,45212,45212,1
45213,45213,1,45213,45213,1
45214,45214,1,45214,45214,1
45215,45215,1,45215,45215,1
45216,45216,1,45216,45216,1
45217,45217,1,45217,45217,1
45218,45218,1,45218,45218,1
45219,45219,1,45219,45219,1
45220,45220,1,45220,45220,1
45221,45221,2,45219,45219,1
45222,45222,2,45237,45237,1
45223,45223,1,45223,45223,1
45224,45224,1,45224,45224,1
45225,45225,1,45225,45225,1
45226,45226,1,45226,45226,1
45227,45227,1,45227,45227,1
45229,45229,1,45229,45229,1
45230,45230,1,45230,45230,1
45231,45231,1,45231,45231,1
45232,45232,1,45232,45232,1
45233,45233,1,45233,45233,1
45234,45234,2,45241,45241,1
45235,45235,2,45241,45241,1
45236,45236,1,45236,45236,1
45237,45237,1,45237,45237,1
45238,45238,1,45238,45238,1
45239,45239,1,45239,45239,1
45240,45240,1,45240,45240,1
45241,45241,1,45241,45241,1
45242,45242,1,45242,45242,1
45243,45243,1,45243,45243,1
45244,45244,1,45244,45244,1
45245,45245,1,45245,45245,1
45246,45246,1,45246,45246,1
45247,45247,1,45247,45247,1
45248,45248,1,45248,45248,1
45249,45249,1,45249,45249,1
45250,45250,2,45204,45204,1
45251,45251,1,45251,45251,1
45252,45252,1,45252,45252,1
45253,45253,2,45251,45251,1
45254,45254,2,45202,45202,1
45255,45255,1,45255,45255,1
45258,45258,2,45248,45248,1
45262,45262,2,45204,45204,1
45263,45263,2,45203,45203,1
45264,45264,2,45203,45203,1
45267,45267,2,45219,45219,1
45268,45268,2,45220,45220,1
45269,45269,2,45203,45203,1
45270,45270,2,45203,45203,1
45271,45271,2,45225,45225,1
45273,45273,2,45202,45202,1
45274,45274,2,45225,45225,1
45275,45275,1,45275,45275,1
45277,45277,2,41015,41015,1
45280,45280,2,45212,45212,1
45296,45296,2,45203,45203,1
45298,45298,2,41011,41011,1
45299,45299,2,45202,45202,1
45301,45301,2,45434,45434,1
45302,45302,1,45302,45302,10.2
45303,45303,1,45303,45303,6
45304,45304,1,45304,45304,2
45305,45305,1,45305,45305,1
45306,45306,1,45306,45306,10.2
45307,45307,2,45335,45335,2
45308,45308,1,45308,45308,3
45309,45309,1,45309,45309,1
45310,45310,2,45846,45846,10.3
45311,45311,1,45311,45311,3
45312,45312,1,45312,45312,2
45314,45314,1,45314,45314,7.1
45315,45315,1,45315,45315,1
45316,45316,2,45387,45387,2
45317,45317,1,45317,45317,10.1
45318,45318,1,45318,45318,2
45319,45319,2,45344,45344,1
45320,45320,1,45320,45320,7.1
45321,45321,1,45321,45321,9
45322,45322,1,45322,45322,1
45323,45323,1,45323,45323,1
45324,45324,1,45324,45324,1
45325,45325,1,45325,45325,2
45326,45326,1,45326,45326,2
45327,45327,1,45327,45327,2
45328,45328,2,45308,45308,3
45330,45330,2,45320,45320,7.1
45331,45331,1,45331,45331,4.1
45332,45332,1,45332,45332,6
45333,45333,1,45333,45333,5
45334,45334,1,45334,45334,6
45335,45335,1,45335,45335,2
45336,45336,2,45306,45306,10.2
45337,45337,1,45337,45337,2
45338,45338,1,45338,45338,2
45339,45339,1,45339,45339,2
45340,45340,1,45340,45340,6
45341,45341,1,45341,45341,1
45342,45342,1,45342,45342,1
45343,45343,2,45342,45342,1
45344,45344,1,45344,45344,1
45345,45345,1,45345,45345,2
45346,45346,1,45346,45346,6
45347,45347,1,45347,45347,4
45348,45348,1,45348,45348,10.2
45349,45349,2,45502,45502,1.1
